age,income,gender,ideology,treatment,group,partisanship,vote_conservative,rate_conservative
21,-0.8056095492010973,1,-6.676659698480984,1,c,democrat,1,3.03846281273801
65,-0.6949944863619302,0,1.8853453958176143,1,b,democrat,1,-0.34751325565319346
52,-0.31718227352385486,0,9.06875943808452,0,a,democrat,0,0.05270969253227921
43,0.8383799085718048,1,-7.319537214926974,1,c,democrat,1,3.627373079101301
59,0.4122441187978647,1,8.53870999118962,0,e,democrat,0,-0.5926671195617148
32,-0.38712349981927013,1,-8.846812512051034,0,d,republican,0,2.0616698107677793
27,0.521309521503057,1,5.407006490513627,1,e,republican,0,-1.7707727302914713
25,-1.5580977247548142,0,9.42553722786571,1,a,democrat,0,-3.3427400857929865
56,-0.35453472209285897,1,-9.969325727068124,1,a,republican,1,4.320620758682811
67,0.05033062468720554,0,-7.358460522841803,0,b,republican,1,1.0525117167973859
40,-0.6850682692612984,1,-9.746976208207478,0,e,republican,1,0.5268274006646387
66,-0.5295966757469055,1,-0.3037970614920411,0,c,democrat,1,2.2300312308646135
51,0.0663050745563533,1,5.635805726622367,1,b,democrat,0,-2.468615407216845
65,-0.43889882174093336,1,-3.601645363956729,1,a,democrat,1,0.6853992325067155
49,0.2232406779627841,0,6.841309676017996,1,e,democrat,0,-1.9351461959371186
64,0.7736240619115472,1,-1.316803197281459,0,b,republican,0,1.8998604161557109
52,-0.7395469446475706,0,-4.160659986077384,0,b,democrat,1,1.853997839323774
23,-0.9489784390540942,1,-5.597763646431993,0,d,democrat,1,0.510862805129701
32,-0.1013276971744137,1,6.162635988963203,1,c,republican,0,-4.28409058754122
30,-0.9460428332599078,1,-7.946697944214625,0,d,democrat,1,0.134348058238411
34,-1.0505542801808256,1,4.414785171864162,1,d,democrat,0,-1.7837877046624067
46,-1.0063129690178527,1,-1.954328839720068,1,e,republican,1,0.3712189220486443
38,-2.3818288070151645,0,5.39966580324605,0,e,republican,0,-0.6669985153442682
36,0.6651721549450683,1,-7.984963931329774,0,c,republican,1,2.2586741095576137
27,-0.49322305199340466,0,0.11767532554356208,0,d,republican,1,0.4358571276565256
55,1.4950451382041972,1,-1.5214969055678296,0,b,republican,0,0.1907193195680953
52,1.3740851199679849,1,-0.42104930126263085,0,d,republican,0,0.5173086431168982
24,-0.10434378906342724,0,-6.194212267525366,0,a,republican,1,1.4450317038790044
48,2.1003810561308245,0,-3.635646813027,0,b,republican,1,0.41053383562904777
21,1.044208556755303,0,-6.035200992997991,0,e,republican,1,1.0049294716738706
25,-1.9420974039254406,1,3.1457366710022114,1,e,republican,0,-1.561114675655556
24,0.3440681191931014,1,-1.80991734687119,0,a,democrat,0,0.0019716476419004703
31,-0.5576544423407398,0,9.379170909875977,0,c,republican,1,0.1220380124530393
28,0.8615145565633848,0,-5.879656657278767,1,a,democrat,0,2.1671938125142347
51,0.22695247104894115,1,5.174501525710987,1,b,republican,0,-0.9643360230753526
60,-0.3120497870883911,1,2.8881100249602447,0,d,democrat,0,-0.8741600080345593
18,0.41844461485022444,1,-4.98615605252226,1,d,republican,1,0.39689693084524225
42,0.5819669596331709,0,6.361537129566045,1,b,democrat,0,-3.097579118383761
54,-0.29369400128057355,1,-2.802345997406359,1,e,republican,0,0.9003617657783194
41,-2.5036666400755228,1,7.515949567558014,0,c,democrat,0,-0.9033529937646294
64,-0.43159384449141847,1,2.335476177114831,0,b,democrat,1,0.6854175890712573
20,-1.0126840460583264,0,0.694686106226241,0,b,republican,0,-1.0144808467776643
56,1.1611027003214238,1,-9.96742897951881,1,d,democrat,1,6.224732302555715
23,-1.966204752856283,1,-3.321732939872164,1,a,republican,0,0.4007461834013583
35,-1.8687751135637365,1,-1.5308983673198373,1,c,republican,0,0.9258849631058028
19,-0.4467876406609557,1,-7.781802505030377,0,e,republican,1,0.6110322794576516
27,0.18418444627337344,0,9.96907824970378,1,a,republican,0,-5.643783022488976
69,0.6997465495963078,1,4.278824125644697,1,e,democrat,0,-0.1337463016591378
31,-0.6150710649617888,0,-2.9423666386332936,1,a,democrat,1,0.918576728443913
31,-2.1332887491894357,1,2.684031907189029,0,a,republican,1,-0.1387648225627939
51,0.7467426456147087,1,2.554846362953299,1,e,republican,1,-2.491222403816328
25,-0.6347602312407156,0,-6.278076982677369,1,a,republican,1,2.451115984067353
44,-0.2334551038971919,0,-7.696844531940428,0,a,republican,1,0.8039835266448151
28,1.1881372062843722,0,-6.9795513748292,1,c,democrat,1,3.4844372670278396
64,-0.05714521662987906,1,4.343988004667965,0,e,democrat,1,3.2450994367211923
56,-1.534407278997771,1,-2.9551793686430656,1,d,republican,1,1.1668633074904025
27,1.060062885270803,0,-6.594043505073312,0,a,democrat,1,2.612668383495544
52,-1.8181764051562639,0,4.478867028396769,1,a,democrat,0,-0.1547348621620206
56,-0.13552383112997635,0,-9.162117369250423,1,e,democrat,1,2.9028241794735123
51,0.7320742668810113,0,-9.46533523772954,1,d,democrat,1,6.572735647931981
40,1.6068291632352614,1,7.173466095797089,0,b,republican,0,-1.1504662603560274
44,0.14935151164166616,0,5.598372921618285,1,c,democrat,0,-2.851098318867136
26,-0.5928449205294791,0,3.490293944203417,1,d,republican,0,-1.6725124123905784
21,0.08400915066959325,0,8.283941449744773,0,a,democrat,0,-1.2269903926549168
58,-0.6041503043976106,0,-2.5769783989415878,1,a,republican,1,0.7126000695823268
46,0.649570410630966,1,1.4718197980375365,0,a,republican,1,1.4745114348867863
65,-0.42009964242026093,0,-7.247064886829122,0,a,republican,1,0.8202285916366778
65,0.7466529829211908,1,-9.30234199530759,1,c,republican,1,3.4472475184115776
57,-0.6695014553734053,1,0.5824669884676759,1,c,republican,0,1.7400523855420416
20,-0.08135343291508607,0,8.89654218355561,0,c,democrat,0,-1.4149647074711367
62,0.8431449049981854,0,-7.654709948401061,1,c,republican,1,4.165721587466167
41,0.9671194835990079,1,-3.8209175669033835,0,c,democrat,0,1.8320563361986766
63,0.8163908595546902,0,7.001836803889404,0,d,republican,0,-0.788783133717636
49,1.4530925564082062,0,-7.308167492658129,0,b,democrat,1,1.4544677578095466
19,-0.977200585235367,1,-9.226418903482132,0,e,republican,1,1.3387639781885419
54,0.1553456942812422,0,6.313556199060567,1,d,republican,0,-1.8327323946321066
41,1.1248330650253073,0,-6.744453248032702,0,d,democrat,1,1.4881547718553954
22,0.1268733719875432,1,7.506829821072682,1,b,republican,0,-5.246387664342098
32,-0.42295513678374647,1,0.32570183106489026,1,d,democrat,0,1.4064301270650534
53,-0.018899309845450598,1,-2.393624176051368,1,e,republican,1,0.37360373413373305
40,0.06447821660578971,0,5.693540280304667,0,d,republican,0,-1.8016923437903722
48,-0.5740540719567582,1,-0.9662860898967391,0,e,democrat,1,-0.452520132577532
62,-0.8234986506045961,1,-5.014021797111596,1,c,democrat,1,0.34777375857983506
57,-0.38821998932158686,0,1.186148193369764,1,d,democrat,0,0.2636748264305169
22,0.3935711705014607,0,-5.186646907367997,0,c,democrat,1,-1.1110221061990042
41,-0.909019830839823,1,-9.41140420443638,0,a,democrat,1,2.3791664056959436
55,-0.6169373887759316,0,-3.168661990110504,1,a,republican,1,1.8427128961402097
64,0.2121732050754972,1,-4.939573811801985,0,a,democrat,1,1.914536503132926
20,-0.7443163440260157,1,-0.035552572761394785,0,e,democrat,0,0.17907148286363328
67,-0.9817648670480259,0,1.0419069476903537,1,b,democrat,0,2.2781967476543556
53,-1.6034479370021515,1,-5.95845616259292,0,c,republican,1,0.8012609271338037
20,0.3511120772022473,1,-1.654908605653926,1,d,democrat,0,0.7063464779895328
18,2.1784435893554277,0,-9.242161568036114,0,e,republican,1,1.2258489128605667
25,-1.7532326358883428,1,-5.661010573672474,1,d,republican,1,2.1097872753316067
47,0.32008378667070697,1,-5.773490087814139,1,c,democrat,1,2.2767130868604677
60,-1.888001666433792,0,-4.569224946646655,0,a,republican,1,1.6723846285597592
68,0.5278122588029728,1,2.8913304222259804,1,c,republican,1,-0.9187192198585538
26,0.4171752007652966,0,1.4794086956036328,0,d,republican,1,0.07343145695309061
34,0.11286758469316749,0,9.318969423343685,1,b,republican,0,-3.906280085158193
68,0.052723472602928,0,-2.2805468514577676,0,e,republican,1,0.7626538397568895
25,1.5286635729375877,1,6.726110462260387,0,b,democrat,0,-2.777178720438526
50,0.8053069281242448,1,0.15194067008456713,0,c,republican,1,0.632079701492718
38,1.2194248377903136,1,0.24183919349235516,0,d,democrat,1,-0.5964413225112903
29,0.13561970404306403,1,8.650077979296352,1,d,democrat,0,-3.8223116261728682
30,-0.21534372504715052,1,1.1288621856334924,0,e,democrat,0,0.4108806768573011
34,-1.2986017876743814,1,-8.194100055336675,0,a,democrat,0,-0.6202346986501572
56,-0.32341171753539705,0,-5.743375513679174,0,a,republican,1,3.024962163938481
54,0.11779292528891215,0,9.21153418854518,0,c,democrat,0,-0.30221287563422844
50,0.9387183160017584,1,-8.317069497003807,0,a,democrat,1,3.0552476319191575
27,-0.6571250875850961,1,8.485291468034575,0,b,republican,0,-1.723751052437875
19,0.6000011237263655,0,-5.387325521653688,0,d,republican,1,1.0269727352047868
55,-1.0737978282216656,1,-5.7421442095203545,1,a,democrat,1,3.5597987250950536
26,-0.740508359382976,0,4.390798253108201,0,c,republican,0,1.722862988914463
63,0.6536685981182977,1,7.709135046774062,1,d,democrat,0,-4.278421703421363
57,-0.6993256305192007,0,-4.412692088639789,1,a,democrat,1,2.7062904965613495
48,-1.0374070357969138,0,-7.689629265494069,0,e,democrat,1,0.37922874790276984
57,0.8438785696473344,0,0.14246206352099655,1,a,republican,0,-0.06356775201834308
23,1.8103533364754374,0,6.559732586663031,0,d,democrat,1,2.3202303115615366
57,-1.3911320568083705,1,5.603810879766961,0,c,republican,1,0.7884855639286188
68,-0.16096554834063206,0,-8.47257319002442,0,b,republican,1,3.4679883377989507
50,-0.3134987557989558,1,1.203347924543543,0,c,republican,1,0.005331397539006022
52,-0.15884891852177024,0,3.557884526727955,1,b,republican,0,-1.8892592526099443
42,-1.529771394096671,1,-2.885917067033028,1,e,democrat,1,-0.6030378036807074
25,0.051556487577691316,0,-1.4054518179432165,1,b,democrat,1,-1.8618082793673574
37,-1.1067298681274258,0,7.627421301561551,0,d,democrat,1,1.094098537036885
55,1.0185992395608567,1,4.967243611446575,1,b,democrat,0,-3.2394039485634147
59,-1.6665222317499337,1,2.9890948190333884,1,b,democrat,1,-0.766563011046915
37,-0.6339655943413381,0,8.552742592881032,1,a,republican,0,-2.420767595763478
55,-0.9280893140992144,1,2.60685886872764,0,e,democrat,1,1.008822311870482
42,0.42115189296313166,0,-7.27396741373417,1,c,republican,1,3.1850804232757537
50,2.3271358366671064,1,-3.113383496566655,1,e,democrat,1,2.4860789534264587
33,-0.3221170179011536,1,9.420868277875542,0,e,republican,1,0.043802479537543126
40,1.5029720128602462,0,7.755680812237056,1,d,democrat,0,-1.6963193687179368
51,-0.9881136669959297,1,4.603008174144964,1,c,republican,0,-0.5844596834957463
55,-0.293978810869796,0,-6.2816707704822505,0,e,democrat,0,2.2007802746284657
20,0.2800391179542803,1,8.627295517801258,0,b,republican,0,-1.3708889552160155
27,-0.4899825806394966,0,-2.814686990029811,0,c,republican,0,1.791071724700737
32,-2.0352401836915113,0,-3.2105500584888063,1,d,democrat,1,1.3326303887883222
55,-0.2904062378989407,1,1.3598246625886201,0,e,democrat,0,0.5856080286514355
42,0.9554787247688147,0,-8.498850056587763,0,b,democrat,1,0.813089426936272
37,-1.0352820566941976,1,-3.3129540215831383,0,c,republican,1,0.9304425825244703
37,1.7752036650360914,1,6.570697548231664,0,e,democrat,0,-0.5009895894988927
33,0.38924727257644454,0,2.404952283309953,0,b,democrat,0,-0.5207870520172736
53,-0.6518406067899514,0,8.334907290618702,1,d,democrat,0,-2.2001058897578893
23,-0.029222041025055632,0,4.0492379356785175,1,a,democrat,0,-2.7709488117518584
49,0.2545646895199213,0,-1.1912569635848431,0,e,republican,1,2.79984686159659
43,-1.2377251745984734,0,8.880729959492971,1,c,republican,0,-3.679810086138268
53,-0.1412841446476454,0,1.0047912956613736,1,d,republican,0,0.4575095679279784
48,-0.001290930572179964,0,2.712461961856823,1,a,democrat,0,0.8097517823353916
53,1.0384995473378886,0,4.531897351952432,0,d,republican,1,1.3250049830981787
20,-2.247670498734646,1,6.9502221203498245,0,a,republican,0,-0.01611758186147627
36,-0.7010955915536373,1,-9.637979785271586,0,c,republican,1,2.539643777598308
22,-0.7106163855969502,1,0.10553119152373824,0,e,democrat,1,0.7089166477726409
29,0.5533964303223815,1,4.408281850604446,1,c,republican,0,-0.7031486988081106
50,0.8278626071357317,0,-5.545567178977198,0,b,democrat,1,2.157905972049771
30,-0.4629017498612865,0,6.080935794640496,0,a,republican,1,-0.19612092860927635
44,0.23838090883733143,0,3.603051497327902,0,c,democrat,1,-1.1748251348945624
28,0.012358191872832781,1,-0.7455657968647067,1,a,republican,0,1.8227816502877987
33,-0.5463176798340194,0,1.9106498407917272,1,b,republican,1,-0.49274017635734313
49,-1.86926817830338,0,-8.800817543524559,0,e,democrat,1,3.4165080553111324
60,-0.6902298446166847,0,-6.478148127150927,1,d,democrat,0,4.615547187667584
56,0.560321216593957,0,5.7646246759667275,1,d,democrat,0,-0.5452500150867075
64,0.5238800309445546,1,3.763977856939359,0,b,republican,0,0.9931667353817952
36,-0.1727373649336415,1,-9.64863136579911,0,a,democrat,0,1.939756860216157
57,-2.2612865938825206,1,-8.005208842606308,0,e,republican,1,0.7766170462288148
21,1.208596226666974,0,-9.0356423073253,0,a,democrat,1,1.9334171077336113
51,0.2644691867502364,0,-7.480215024818229,0,b,republican,1,2.7335492341996757
64,-0.9384758645939828,0,-9.378683320900311,0,c,republican,1,1.7236904998941323
34,-0.710876905547667,0,-1.0283464607082742,1,a,republican,1,1.033570378800213
66,-0.5701651587066086,1,-2.8661256155742976,0,c,democrat,0,0.9268730071181648
27,0.48896592635138014,1,9.69024880089253,1,b,democrat,0,-3.5000958148013352
54,-1.5778533904820815,0,-1.4065187868212519,0,e,republican,0,1.5004483471333383
50,0.29702792049820403,0,2.6192064423988057,1,a,republican,0,-0.38997065650786933
59,0.17775557137896755,0,2.9883015028881594,0,a,democrat,1,1.9230989888180043
21,0.5061057303811878,0,-8.423683404814284,1,d,democrat,1,1.9986380803745039
57,0.760959720214595,1,-7.3357144582876765,0,a,democrat,0,0.4623529454688935
30,-1.7778067462353881,1,-4.8693726909530906,0,b,democrat,1,0.4548619967655028
50,2.3978139429227556,1,4.698821690694148,0,d,republican,0,0.25816222300530056
64,-0.4780693451608149,1,-9.05647956558672,1,c,republican,1,4.0746079940537205
67,-1.0320649300311315,0,8.605451032737445,1,c,republican,0,-3.773240938780452
47,1.222312389633096,0,-5.4472045445477395,1,e,republican,0,2.6876700865052046
69,-0.008588464957178802,0,0.3401104436775704,0,c,democrat,1,1.0825244542541543
66,-0.20147741549608703,1,-4.743817175418497,1,a,republican,0,2.680526872233781
57,0.8067733621042142,1,-2.664349821933733,0,e,republican,1,0.6807731188123438
46,1.7176951073712443,1,3.0106495982596915,0,b,democrat,0,-0.40053132236064404
56,-0.2599272241691844,0,7.187961775030509,0,b,republican,1,-0.5282212461559401
20,-1.7456222599771811,1,5.918012094150022,1,c,republican,0,-2.314193139976392
57,0.9263507506475146,1,3.9269673968832244,1,e,republican,0,-1.7169359718317319
51,-1.7801279048337748,0,-0.49350419012845137,1,c,republican,1,0.21517298644752736
18,-0.9788614089941358,1,4.892624591071005,1,c,republican,0,-3.878228356652488
54,0.2764031392322462,1,-2.670730410702939,0,b,democrat,0,1.1660338319969028
55,-1.8355392675664843,0,3.163284243023103,0,d,democrat,1,0.7184630074693339
20,0.20193859133758543,0,1.8923329190899363,0,b,democrat,1,0.802177348151415
68,-1.820731871042571,0,-0.7495947437387969,0,b,democrat,1,0.33983619718396163
26,0.9901802509094138,0,-4.811516772317095,0,e,democrat,1,1.3775932189293865
69,-0.4638873831886866,0,7.834035821035606,1,c,republican,0,-1.796703234189357
31,-0.11388774953605255,0,5.598693454972494,1,b,republican,1,-2.455444176557036
57,-0.7613535445328812,0,7.508588186021395,0,e,democrat,1,0.6860262950601019
39,0.059114227345969765,1,0.09845599170168029,1,c,democrat,1,-0.5170879572841611
19,-0.15908956457375342,0,8.175667766438067,1,d,republican,0,-4.185728880652176
38,-0.3799551418764754,1,-2.740254004885834,0,d,democrat,0,1.7901967124025995
66,-1.6585798810197234,0,-7.400564593222041,1,b,democrat,1,5.0566419270013485
49,0.2883211413416526,1,7.535142995247078,0,b,republican,1,-0.7918556128791034
57,-2.027068951757744,1,-9.345556818038736,1,c,republican,1,4.674461967175455
60,-0.7837158254067074,1,6.165313001160602,1,c,republican,0,-3.0023187489700733
51,-0.4453024108186466,0,-3.384994629134628,1,a,republican,1,2.0341780706820973
32,-2.4299241151664193,0,-8.68018656839185,1,d,democrat,0,4.261253453668532
61,0.6741395177077606,1,4.704472627544467,1,e,republican,0,-0.6341626941974432
30,-0.20651823638883077,1,6.053364298978423,1,b,democrat,0,-4.406300819450807
42,-1.388462281487591,0,3.2540941761222015,0,e,democrat,0,-0.30560894270206296
39,0.9389951499295568,0,-6.5666882469423005,0,c,democrat,1,3.750840998277934
35,-0.2745161020958979,1,-7.805122269415641,1,a,democrat,0,3.4431283489092275
66,-1.0460866898615093,0,9.227889838731063,1,c,republican,0,-3.0010745871323876
27,-0.6358667734483929,0,5.864020874392903,1,b,republican,0,-3.746986233530299
46,1.5739087604805166,0,-7.857631116697867,1,a,democrat,1,3.0597485437135985
52,0.8161888202268038,1,-6.6276765123859676,0,b,republican,1,0.8410077786184325
30,1.8258058064434886,1,-2.676255696070598,0,b,democrat,1,-0.08380063642636731
27,-1.7766147971775628,1,6.605254373626494,1,a,republican,0,-1.91413116464182
53,-1.8446656458127817,1,-7.546582113480838,1,b,republican,1,4.094331981314711
39,0.3505989112838315,0,7.029361114792508,0,c,republican,1,-0.8955202075720123
25,0.9138480681086801,1,6.914274330525277,0,c,republican,0,-1.0233700868470172
27,0.10474340824860164,0,9.235419731261217,0,d,democrat,1,0.009210396652654274
47,0.0664238181189395,1,-3.8329240962768774,1,a,democrat,0,0.8763732993840544
30,0.90113478061616,1,7.10337743670458,0,b,democrat,1,-0.6204150121610015
23,-0.10718807996383704,0,-0.17020713706337176,0,b,republican,1,1.307854577918939
57,-1.3267081821545947,0,2.7745952088596084,1,d,republican,0,-2.2930626945626122
26,0.1303783904328696,0,4.926617633086337,1,c,republican,0,-1.1900929553571518
68,-0.22704724492627085,1,5.210237217526787,0,b,democrat,1,-0.15583231965203265
55,-0.5857805812155772,1,-5.356445246172122,0,b,republican,1,1.6019532155618372
55,1.4046997654885798,1,-8.93013324277512,1,e,democrat,1,3.9366418502803704
59,-0.3458912393985382,1,6.096779392111454,0,b,democrat,0,0.38471360411019206
27,0.26109801871178095,1,-8.621067123583398,0,b,democrat,1,2.1840235260094163
54,-1.369369205657931,1,-7.2838356068542565,0,c,democrat,1,2.100431373229807
24,0.6187495729020471,0,2.8313578121670773,0,a,democrat,1,-0.09466920182316363
39,-0.4046857500350773,0,-4.84849904901872,0,e,republican,1,0.8289981479247279
67,-1.865821684863443,0,-8.324657648018718,1,e,democrat,1,3.5652255382766382
19,1.1708853954727465,0,-9.72029623878563,0,d,republican,1,0.8470097986168484
24,0.4401290213598562,0,-6.831455694531641,1,e,democrat,1,1.5669743541122283
20,-0.9424300183826243,0,-9.51105864474033,0,a,democrat,1,-0.0086584208273357
63,-0.30040328468505895,1,2.9933098883909874,1,b,democrat,0,-1.643311008659163
51,-1.1242088630744689,0,-5.543044952569338,1,e,democrat,1,3.2629848972260405
54,0.7583684361272839,1,-8.95934231619793,0,b,democrat,1,2.558699512309162
47,-1.3976110854693393,0,6.599592690233948,0,e,democrat,1,0.2755177638964815
68,0.949562565823739,0,-5.8056141131094785,0,e,republican,1,1.9833045244444214
66,0.7735832486923738,1,-3.212443629491224,0,c,republican,1,0.7951163280668998
64,-0.08777274616242917,1,9.922938618369205,1,b,democrat,0,-5.45707364579399
42,1.917607307200684,0,-6.477843052306973,0,d,democrat,1,0.5091149618929277
36,-0.6954534790964876,0,4.573505377595218,0,c,democrat,1,0.587072290666933
54,0.8115056816332644,1,-7.6196500036573855,1,a,republican,1,3.31439220798008
20,-0.6329949041176902,1,6.80802709534877,1,d,democrat,1,-3.6414656498455074
27,0.21709486928752364,1,-2.3732071209182592,0,c,republican,1,0.37706243826290814
53,0.2927410766350031,0,0.26509718459917053,1,c,democrat,1,-1.1723344627412753
58,-0.18201994179719855,0,-4.050764651361942,1,c,democrat,1,1.045937965152167
35,-0.314650566715282,0,-4.171392971940351,1,e,democrat,1,1.5239981766044615
54,0.05865701068381101,0,1.7517654417627497,0,c,democrat,1,-0.21706064088202814
46,-0.9543255262650518,1,-1.0702512740823167,1,a,republican,0,0.8979057285659267
65,0.7948392494322872,1,-5.749705764284448,0,e,republican,1,2.7533707898181827
37,0.7091957502058992,0,-9.193038038269437,0,e,republican,1,2.820528820563201
20,1.2880576967085509,0,-1.843559143541654,0,a,democrat,1,1.124421153735189
69,0.49069957480032445,0,4.639362602642921,1,c,democrat,1,-1.5516273110602523
18,0.3131949573079588,0,7.329711082357882,1,e,democrat,0,-3.9018006529320015
49,0.43057445321699284,0,2.40574987360654,1,e,democrat,0,-0.0029109788556564986
21,-1.3440913069465328,0,-5.501321537680264,0,d,republican,0,0.7032720038388824
28,-0.6286099389091444,0,0.19069913787470227,0,c,democrat,0,0.8014768771653531
53,-0.8480993795058855,1,7.4253250074649095,0,a,republican,1,0.08169092971694003
25,-2.2926199895915094,1,-4.921205126811776,0,b,republican,1,-0.09144856583181465
26,-0.4114969460952401,0,0.4808152599138733,1,d,democrat,1,0.4211796188197906
46,0.4477473864952202,1,4.990434809346871,0,c,democrat,0,0.24954569231867418
55,0.011616627120642443,1,4.143091128105317,0,a,republican,1,-0.3984732901664551
62,-0.4073044674308884,0,-2.890980943122843,0,b,republican,1,2.145825651733725
41,-1.732328772806913,1,-9.384034001870758,1,d,republican,1,3.0821615486701086
24,0.3096067475656542,0,-8.629891863452901,1,d,republican,1,4.211456815412232
28,-0.40065711462892123,1,-3.7665164912083444,0,a,democrat,1,1.03547437972024
23,0.3623645169684571,1,-5.084901569377194,1,b,republican,1,1.6059326160162555
39,-2.054922172323586,0,3.215343924731556,1,a,democrat,1,-1.571682552457787
47,1.0006384089640723,0,-6.58377723795623,0,a,democrat,1,2.254435110586688
34,0.6751119905800197,1,9.527202169138064,0,c,democrat,0,-1.090126523515642
30,-0.4016901353559198,0,2.519921956735569,0,b,republican,0,-1.487658314537222
44,-0.48683871507241,0,-3.275608833746797,0,d,democrat,0,1.0697532369290486
54,1.1737475452239097,0,-3.641313257136771,1,e,democrat,1,1.1952759812636962
64,0.22353988723784451,1,-6.886946317732878,0,a,republican,1,1.1783361444861191
37,0.16191129826418182,0,-5.004457335184302,1,b,democrat,1,0.0855240921641216
57,-1.229562109780179,0,6.661462963305038,0,d,republican,0,-0.028186431675056522
66,1.6206698565589992,1,5.253541021680206,0,e,republican,1,0.0037095011408724843
37,1.6743364002603156,1,-2.776800191069362,1,c,democrat,1,1.072097147480577
22,-0.010744697191871688,0,7.426340261721677,1,e,democrat,0,-3.3634725482915986
54,1.3485967435376727,0,0.9816309838066388,1,c,democrat,1,-0.480302638552916
27,-1.1486299153447872,0,2.864801101398184,0,a,democrat,0,0.1986851259686211
65,0.020015459354739668,0,-3.4970854784466843,1,e,democrat,0,3.671768351272368
31,0.6000614212455148,1,-9.340564155694544,0,b,democrat,1,1.0176293666464424
39,-0.6431211498827752,1,2.6700061130400776,1,e,republican,0,-0.3144947505391038
61,-0.059293436840192906,0,-1.0824587282644345,1,d,republican,1,-0.013602028620411488
66,0.4783150407242834,1,-6.873500540654605,0,d,democrat,1,0.7950295829122899
65,0.22480977072020497,0,1.343807131703425,1,c,republican,0,1.4046204431904663
35,0.517413235586291,1,8.234491453789595,1,d,republican,0,-3.6216533751185587
48,0.006011961197257377,0,8.788308352979023,0,c,republican,0,-1.7921335046259603
59,-0.69649862059963,0,-8.106316175727637,1,a,democrat,1,4.829937247899459
21,-2.2529745997237853,1,-1.1270406496229253,0,d,republican,0,1.3358306754145124
29,0.20458184913373703,1,9.985380946039385,1,e,republican,0,-4.024149398417155
60,-0.3906320790953766,1,0.6360495464635534,1,b,democrat,1,-0.4416544709692529
42,1.4221122775286095,0,6.939201443117856,1,e,republican,0,-4.428077139332485
45,0.37103993838876276,1,8.96088944251305,0,c,democrat,1,0.46041077543800113
60,1.0016086374538127,1,0.9486406440769812,1,d,democrat,0,-1.364301222274944
22,-0.6195557402890987,1,-0.30903873334455945,0,d,republican,0,-0.12824753075933196
55,0.14478861711034705,0,-5.069355232429267,1,c,republican,1,1.3635006440712638
22,-0.22512477813093693,1,8.659517715756603,1,e,democrat,0,-5.445803550637942
40,1.1321855204429656,1,-4.800411848503128,0,d,democrat,1,-0.16202914867305396
69,0.8151157847486927,1,-9.097380822172024,1,a,republican,1,2.6115468549513614
48,1.317082499927682,1,9.779808534092808,0,a,democrat,1,-1.0304774115672095
49,1.3850318756537532,0,4.775214535064794,1,a,democrat,0,-2.1771210696585985
32,0.1637477333969009,0,2.076861213787124,0,c,democrat,1,0.05717041485152202
25,-0.36671220675614735,1,-1.932641918267075,0,e,republican,1,1.076680300998588
19,-0.9952056909499253,1,6.942145749644265,0,c,democrat,1,-0.9126378500188134
63,-0.3219427240722304,1,-4.980281544290919,1,e,republican,0,1.5667052314132948
32,0.043402624073622796,1,-2.7136009910617993,1,c,democrat,1,0.786219887769555
59,-0.24733367232935338,1,4.394916252190541,0,b,democrat,1,1.407875704652211
21,2.216064445819741,1,-7.109088893818932,1,a,democrat,1,2.3839687289224885
25,-0.07514076523570508,1,-1.844801828768274,0,a,democrat,1,-0.560010937159566
63,-0.09970887523121805,0,-8.886942776155855,1,a,democrat,1,5.788207267983599
68,0.19693505519575097,0,2.993598456775894,1,d,democrat,1,1.1716347615267115
55,0.1565749516439134,1,-9.041810837040693,0,b,republican,1,0.4091831168022815
21,0.8441456302033521,1,-7.116782798408156,1,b,democrat,1,1.5638602904033945
19,1.0150858740203696,1,-1.620807591266118,1,c,republican,0,-0.5493134195195146
38,0.8367339306714731,0,-6.111979256216076,1,a,democrat,1,2.3737690227169765
28,-0.1691878070319136,1,7.295539605904128,0,c,democrat,1,-1.0934210273940195
53,-0.7194911158745676,0,6.452177577379295,0,e,republican,1,0.37163846928634636
37,0.013664313177225934,0,-9.890692284696623,1,a,republican,1,5.5803189476721755
20,0.9440413213801928,1,-4.647158547116936,0,d,republican,1,0.29277016178199233
37,-1.1579399788783964,0,2.670599870886095,0,c,democrat,1,1.7210450500809757
49,0.5184333659980749,1,-6.003691128329414,1,d,republican,1,0.05745402615723405
23,-0.6692866056226255,0,4.3613163976508496,1,e,republican,0,-0.188208994463533
58,-0.08921601414493255,0,-8.071017510384443,1,d,democrat,1,4.116051437985188
69,-0.20036029419004137,0,2.1652905736085906,1,e,republican,0,0.02669994869180826
27,-0.21066890398988858,1,-5.099609995747143,1,b,democrat,1,1.662089424188442
53,0.637670855419678,0,6.255516772520988,1,d,republican,0,-3.95649383164511
49,1.4538636411474364,0,3.003056930628592,0,a,republican,1,1.3388884951134983
19,-0.40627917669621805,1,-3.713636936546987,1,c,republican,1,1.6252567603049524
47,0.12379003468663297,0,9.970769434827954,0,e,democrat,1,0.3440603786774675
32,0.9826796116564983,1,3.676127506574785,1,a,republican,1,-1.7258918708155786
47,-0.7364022901775258,1,7.933647512559503,0,b,democrat,1,-1.001846674675443
32,0.3709675126228816,0,6.1907364311375765,0,c,republican,1,-1.749876091043487
50,1.2796893470918316,0,-8.02939932289805,0,a,republican,1,1.6475268401738326
